Content,EventId,EventTemplate,Count
com.apple.Addres(38132) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,2
network changed: DNS* Proxy,1efe32ce,network changed: DNS* Proxy,3
Wake reason: RTC (Alarm),2068da72,Wake reason: RTC (Alarm),5
CFNetwork SSLHandshake failed (-9802),24e0fa9d,CFNetwork SSLHandshake failed (-9802),1
kern_open_file_for_direct_io took 6 ms,28f62078,kern_open_file_for_direct_io took 6 ms,1
hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,34fb4af9,hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,1
[00:28:42.167] (Fig) signalled err=-12871,36c79d70,[00:28:42.167] (Fig) signalled err=-12871,1
ARPT: 620702.879952: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 621492.770239: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 626132.740936: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 646193.687729: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 673078.174655: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 681446.072377: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 682468.243133: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 683617.825411: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 698055.177765: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 702415.308381: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 712921.782306: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 740226.968934: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 744472.877165: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 744595.284508: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,4362eb23,QQ(10018) deny mach-lookup <*>,6
[HID] [MT] AppleMultitouchDevice::willTerminate entered,43658a65,[HID] [MT] AppleMultitouchDevice::willTerminate entered,3
ARPT: 621342.242614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 621738.114066: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 646509.760609: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 672115.511090: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 672925.537944: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 673255.225425: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 682969.397322: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 698896.831598: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 740352.115529: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 784178.158614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 784287.966851: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
payload Data 07 00,47ab2462,payload Data 07 00,1
extension com.apple.ncplugin.WorldClock -> (null),5a5f25d8,extension <*> -> (null),1
[HID] [MT] AppleMultitouchDevice::start entered,5ba1fe73,[HID] [MT] AppleMultitouchDevice::start entered,1
Error in CoreDragRemoveTrackingHandler: -1856,63464d45,Error in CoreDragRemoveTrackingHandler: -1856,1
Unrecognized attribute value: t:AbchPersonItemType,75353338,Unrecognized attribute value: t:AbchPersonItemType,8
Error in CoreDragRemoveReceiveHandler: -1856,75e6bfe2,Error in CoreDragRemoveReceiveHandler: -1856,1
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",7c9ca2b5,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",11
hciControllerOnline; HID devices? 0,820d392f,hciControllerOnline; HID devices? 0,1
Captive: CNPluginHandler en0: Authenticated,832283b9,Captive: CNPluginHandler en0: <*>,7
Captive: CNPluginHandler en0: Evaluating,832283b9,Captive: CNPluginHandler en0: <*>,4
Captive: CNPluginHandler en0: Inactive,832283b9,Captive: CNPluginHandler en0: <*>,4
ARPT: 620701.011328: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 621490.890645: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 672925.539048: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 683172.046921: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 697853.842104: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 699878.306468: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 700256.949512: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 739420.595498: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 740345.497593: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 740504.547655: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 763023.568413: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
ARPT: 785104.988856: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],1
Previous sleep cause: 5,9061729d,Previous sleep cause: 5,15
"setting hostname to ""authorMacBook-Pro.local""",91eeaa24,setting hostname to <*>,5
"setting hostname to ""calvisitor-10-105-162-124.calvisitor.1918.berkeley.edu""",91eeaa24,setting hostname to <*>,1
"setting hostname to ""calvisitor-10-105-163-9.calvisitor.1918.berkeley.edu""",91eeaa24,setting hostname to <*>,1
CGXDisplayDidWakeNotification [712572581805245]: posting kCGSDisplayDidWake,9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,1
CGXDisplayDidWakeNotification [723587602857832]: posting kCGSDisplayDidWake,9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,1
CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,1
hibernate_setup(0) took 4429 ms,93ccf765,hibernate_setup(0) took <*> ms,1
hibernate_setup(0) took 8471 ms,93ccf765,hibernate_setup(0) took <*> ms,1
sigio_handler: sigio_handler_active != 0,94349d5a,sigio_handler: sigio_handler_active != <*>,2
sigio_handler: sigio_handler_active != 1,94349d5a,sigio_handler: sigio_handler_active != <*>,3
[HID] [MT] AppleActuatorHIDEventDriver::start entered,aca1b330,[HID] [MT] AppleActuatorHIDEventDriver::start entered,1
url host = www.baidu.com,b1d02dee,url host = <*>,1
hibernate image path: /var/vm/sleepimage,b2a94231,hibernate image path: /var/vm/sleepimage,2
hibernate_page_list_setall time: 603 ms,bda6f598,hibernate_page_list_setall time: 603 ms,1
RTC: PowerByCalendarDate setting ignored,c5de5950,RTC: PowerByCalendarDate setting ignored,11
Wake reason: ARPT (Network),ccdef586,Wake reason: ARPT (Network),3
Wake reason: EC.SleepTimer (SleepTimer),e218fc50,Wake reason: EC.SleepTimer (SleepTimer),1
AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,20
CCFile::captureLog,4a019d20,CCFile::captureLog,17
AppleCamIn::handleWakeEvent_gated,5d3b8c8e,AppleCamIn::handleWakeEvent_gated,15
kern_open_file_for_direct_io(0),8f7d765f,kern_open_file_for_direct_io(0),1
jemmytest,b55176d9,jemmytest,10
CCProfileMonitor::setStreamEventHandler,baac63ed,CCProfileMonitor::setStreamEventHandler,1
IOHibernatePollerOpen(0),e194959f,IOHibernatePollerOpen(0),2
FA||Url||taskID[2019353614] dealloc,0401486e,FA||Url||taskID[2019353614] dealloc,1
FA||Url||taskID[2019353724] dealloc,09137032,FA||Url||taskID[2019353724] dealloc,1
FA||Url||taskID[2019353306] dealloc,0f38c9e7,FA||Url||taskID[2019353306] dealloc,1
hibernate_machine_init reading,164db6d5,hibernate_machine_init reading,2
AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,20
CCFile::captureLog,4a019d20,CCFile::captureLog,17
AppleCamIn::handleWakeEvent_gated,5d3b8c8e,AppleCamIn::handleWakeEvent_gated,15
kern_open_file_for_direct_io(0),8f7d765f,kern_open_file_for_direct_io(0),1
jemmytest,b55176d9,jemmytest,10
CCProfileMonitor::setStreamEventHandler,baac63ed,CCProfileMonitor::setStreamEventHandler,1
IOHibernatePollerOpen(0),e194959f,IOHibernatePollerOpen(0),2
FA||Url||taskID[2019353614] dealloc,0401486e,FA||Url||taskID[2019353614] dealloc,1
FA||Url||taskID[2019353724] dealloc,09137032,FA||Url||taskID[2019353724] dealloc,1
FA||Url||taskID[2019353306] dealloc,0f38c9e7,FA||Url||taskID[2019353306] dealloc,1
hibernate_machine_init reading,164db6d5,hibernate_machine_init reading,2
FA||Url||taskID[2019353410] dealloc,1f8d0ffc,FA||Url||taskID[2019353410] dealloc,1
[BluetoothHIDDeviceController] EventServiceConnectedCallback,23320c25,[BluetoothHIDDeviceController] EventServiceConnectedCallback,2
FA||Url||taskID[2019353677] dealloc,2f201f0e,FA||Url||taskID[2019353677] dealloc,1
FA||Url||taskID[2019353666] dealloc,3c36506b,FA||Url||taskID[2019353666] dealloc,1
FA||Url||taskID[2019353853] dealloc,41ca1f3b,FA||Url||taskID[2019353853] dealloc,1
############################## _getSysMsgList,42e9195d,############################## _getSysMsgList,10
CCProfileMonitor::freeResources done,5722d0e3,CCProfileMonitor::freeResources done,1
FA||Url||taskID[2019353517] dealloc,617d6b14,FA||Url||taskID[2019353517] dealloc,1
FA||Url||taskID[2019353593] dealloc,68e42f4b,FA||Url||taskID[2019353593] dealloc,1
AppleActuatorDevice::stop Entered,743ea632,AppleActuatorDevice::stop Entered,1
AppleActuatorDeviceUserClient::start Entered,7725026e,AppleActuatorDeviceUserClient::start Entered,1
BuildActDeviceEntry enter,773e06a3,BuildActDeviceEntry enter,2
AppleActuatorHIDEventDriver: stop,a041eae4,AppleActuatorHIDEventDriver: stop,2
FA||Url||taskID[2019353444] dealloc,a338a6e8,FA||Url||taskID[2019353444] dealloc,1
[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,aaf79c0c,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,1
FA||Url||taskID[2019352994] dealloc,bf6f5aee,FA||Url||taskID[2019352994] dealloc,1
FA||Url||taskID[2019353659] dealloc,c4d6ff57,FA||Url||taskID[2019353659] dealloc,1
FA||Url||taskID[2019353117] dealloc,d5dfa319,FA||Url||taskID[2019353117] dealloc,1
AppleActuatorDeviceUserClient::stop Entered,d7810eb2,AppleActuatorDeviceUserClient::stop Entered,1
BuildActDeviceEntry exit,d960bc67,BuildActDeviceEntry exit,2
FA||Url||taskID[2019353376] dealloc,dce510e0,FA||Url||taskID[2019353376] dealloc,1
FA||Url||taskID[2019353296] dealloc,de2b6b15,FA||Url||taskID[2019353296] dealloc,1
FA||Url||taskID[2019353519] dealloc,e49d1682,FA||Url||taskID[2019353519] dealloc,1
FA||Url||taskID[2019353182] dealloc,f0a83c7f,FA||Url||taskID[2019353182] dealloc,1
hibernate_rebuild started,f356f9c1,hibernate_rebuild started,1
AppleActuatorDevice::start Entered,fce92548,AppleActuatorDevice::start Entered,1
Wake reason: ?,01e7355d,Wake reason: ?,2
(DiskStore.Normal:2382) 20cb04f 1.000086,1006c11b,(DiskStore.Normal:2382) 20cb04f 1.000086,1
CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,22
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,2fe4ad5c,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,7
Session 102106 destroyed,3af4bb40,Session 102106 destroyed,1
Received Capture Event,3f143fab,Received Capture Event,15
button report: 0x80039B7,45b10d54,button report: 0x80039B7,6
hibernate_page_list_setall(preflight 1) start,493b9254,hibernate_page_list_setall(preflight 1) start,1
button report: 0x8002bdf,54b60a13,button report: 0x8002bdf,6
ARPT: 739253.582611: wlc_dump_aggfifo:,5ea94f50,ARPT: 739253.582611: wlc_dump_aggfifo:,1
Invalidating watch set.,681abeff,Invalidating watch set.,1
KeychainGetICDPStatus: keychain: -25300,7562e40d,KeychainGetICDPStatus: keychain: -25300,14
KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,8
Unrecognized XSSimpleTypeDefinition: OneOff,87c0c275,Unrecognized XSSimpleTypeDefinition: OneOff,2
ARPT: 682834.192587: wlc_dump_aggfifo:,8ee55528,ARPT: 682834.192587: wlc_dump_aggfifo:,1
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,92121a91,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,15
Daemon connection invalidated!,98709a6a,Daemon connection invalidated!,1
network changed: DNS*,a21373d4,network changed: DNS*,1
ASL Sender Statistics,b5dd3697,ASL Sender Statistics,9
en0::IO80211Interface::postMessage bssid changed,b7a2d271,en0::IO80211Interface::postMessage bssid changed,10
efi pagecount 72,c35492ee,efi pagecount 72,2
button report: 0x8002be0,c5fb0953,button report: 0x8002be0,7
ARPT: 739157.867474: wlc_dump_aggfifo:,c6e30026,ARPT: 739157.867474: wlc_dump_aggfifo:,1
IOPolledFilePollersOpen(0) 6 ms,ce18263c,IOPolledFilePollersOpen(0) 6 ms,1
[IOBluetoothHostController::setConfigState] calling registerService,da7ac207,[IOBluetoothHostController::setConfigState] calling registerService,1
Session 101921 created,dc30adf1,Session 101921 created,1
ARPT: 770802.879782: wlc_dump_aggfifo:,dcc716ee,ARPT: 770802.879782: wlc_dump_aggfifo:,1
button report: 0X80076ED,ee007fa5,button report: 0X80076ED,1
Host controller terminated,f81e9894,Host controller terminated,1
ARPT: 682977.654133: wlc_dump_aggfifo:,fdd3ac20,ARPT: 682977.654133: wlc_dump_aggfifo:,1
DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,feb55f06,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,1
ARPT: 784486.498066: wlc_dump_aggfifo:,ffe2b390,ARPT: 784486.498066: wlc_dump_aggfifo:,1
Session 101800 destroyed,ffe84640,Session 101800 destroyed,1
hibernate_page_list_setall found pageCount 448015,038257e5,hibernate_page_list_setall found pageCount <*>,1
hibernate_page_list_setall found pageCount 488653,038257e5,hibernate_page_list_setall found pageCount <*>,1
the url = http://baike.baidu.com/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin,0afb80df,the url = http://<*>/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin,1
com.apple.Addres(31211) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(31376) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(31382) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(31588) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(32626) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(32992) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(33047) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(33056) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(33139) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,2
com.apple.Addres(33476) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(33523) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(33562) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(34830) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(35762) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(36227) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(36332) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(36461) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,2
com.apple.Addres(36491) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(36919) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(37617) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(37682) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(37725) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(37745) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(38132) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,1
com.apple.Addres(38210) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,2
network changed: DNS* Proxy,1efe32ce,network changed: DNS* Proxy,3
Wake reason: RTC (Alarm),2068da72,Wake reason: RTC (Alarm),5
CFNetwork SSLHandshake failed (-9802),24e0fa9d,CFNetwork SSLHandshake failed (-9802),1
kern_open_file_for_direct_io took 6 ms,28f62078,kern_open_file_for_direct_io took 6 ms,1
hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,34fb4af9,hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,1
[00:28:42.167] (Fig) signalled err=-12871,36c79d70,[00:28:42.167] (Fig) signalled err=-12871,1
ARPT: 620702.879952: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 621492.770239: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 626132.740936: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 646193.687729: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 673078.174655: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 681446.072377: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 682468.243133: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 683617.825411: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 698055.177765: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 702415.308381: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 712921.782306: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 740226.968934: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 744472.877165: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 744595.284508: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],1
QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,4362eb23,QQ(10018) deny mach-lookup <*>,6
[HID] [MT] AppleMultitouchDevice::willTerminate entered,43658a65,[HID] [MT] AppleMultitouchDevice::willTerminate entered,3
ARPT: 621342.242614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 621738.114066: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 646509.760609: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 672115.511090: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 672925.537944: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 673255.225425: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 682969.397322: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 698896.831598: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 740352.115529: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 784178.158614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
ARPT: 784287.966851: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],46365224,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],1
